"","chr","coord","pwm","shape","score"
"22872","chr2",170651663,14.3216018676758,0.803453147411346,13.6702459026325
"22873","chr2",27126156,15.4908761978149,1.07499074935913,15.7061095318496
"22875","chr2",181392773,15.5940494537354,2.28268623352051,18.050672457599
"22878","chr2",107175877,14.2422971725464,1.7044620513916,15.8294886307408
"22880","chr2",76929892,12.7324924468994,2.11760282516479,14.965678541133
"22881","chr2",66962283,14.8858165740967,1.2837016582489,15.6291788807241
"22884","chr2",72235124,14.5483102798462,1.47895526885986,15.7131027518066
"22885","chr2",132516565,15.4173994064331,0.891632378101349,15.0759963527961
"22887","chr2",77386697,15.0813465118408,1.92101693153381,17.024536904258
"22889","chr2",91928014,13.4722690582275,1.38049912452698,14.4320113379928
"22891","chr2",88356473,14.2354001998901,1.44263088703156,15.3261757993583
"22893","chr2",31474123,13.8489046096802,1.16440331935883,14.3019466833792
"22894","chr2",155673729,13.8489046096802,1.52012050151825,15.0954116007255
"22895","chr2",155802942,13.8489046096802,1.58321928977966,15.2164659407047
"22896","chr2",166060207,13.8489046096802,1.29994344711304,14.6296896526971
"22897","chr2",169109223,13.8489046096802,1.35871028900146,14.761293969777
"22899","chr2",108877324,15.2580184936523,0.795300781726837,14.5763072230906
"22902","chr2",156873824,13.9457817077637,0.812633872032166,13.3282435704396
"22905","chr2",93415459,15.1900272369385,0.786991596221924,14.4770548468018
"22906","chr2",6193171,12.1881475448608,1.43640565872192,13.2660513942278
"22911","chr2",118200061,16.4393901824951,1.80813217163086,18.2023256717334
"22913","chr2",3546762,14.0339975357056,0.826019644737244,13.4650883367873
"22916","chr2",12709215,12.2354650497437,1.43066358566284,13.3014466023078
"22918","chr2",127889576,14.7749300003052,2.18602967262268,17.1027739740142
"22921","chr2",170451104,11.7285299301147,2.83111047744751,14.826030900917
"22922","chr2",33487032,14.6399526596069,2.67200684547424,17.5652980169967
"22923","chr2",117263961,12.4825487136841,1.89407539367676,14.3837000103383
"22932","chr2",29619683,12.0227518081665,1.77161371707916,13.7249571865381
"22934","chr2",178758546,13.6998291015625,2.34703588485718,16.2391983055563
"22938","chr2",155848451,15.1095962524414,1.42779672145844,16.1696073982715
"22944","chr2",173186515,15.8501949310303,1.07697224617004,16.0709096148648
"22945","chr2",104685587,16.149242401123,2.10653877258301,18.3668363608301
"22950","chr2",76254994,16.6069602966309,1.38155746459961,17.5689835565477
"22953","chr2",32990328,12.6314153671265,1.39136743545532,13.6144987177841
"22955","chr2",152022197,12.6314153671265,1.78839707374573,14.3616853899012
"22958","chr2",170060256,14.8020219802856,3.47713541984558,18.5113021230778
"22962","chr2",133156746,13.2756624221802,2.43935465812683,15.9298640610775
"22966","chr2",165779074,14.1190576553345,1.54113018512726,15.4064206847122
"22968","chr2",126593969,15.0364675521851,1.33550822734833,15.8975904542712
"22970","chr2",30891165,14.8833045959473,1.76549017429352,16.5752041154417
"22973","chr2",152914643,14.035665512085,1.69547975063324,15.6071299684752
"22979","chr2",173554057,13.1052207946777,1.05442953109741,13.2629724065043
"22981","chr2",107083241,16.2508678436279,1.0996413230896,16.53358328898
"22986","chr2",28755644,14.7437810897827,1.60361766815186,16.149446418845
"22987","chr2",24357830,13.8053026199341,1.8158301115036,15.580883152315
"22989","chr2",33973586,15.1429538726807,2.18776774406433,17.47316342726
"22990","chr2",152696943,14.3187990188599,2.16103792190552,16.6124187465935
"22992","chr2",170877671,15.771821975708,1.45675122737885,16.8915891601896
"22994","chr2",178137733,14.7239093780518,1.84754359722137,16.551024927112
"22996","chr2",172221847,13.2141513824463,3.64266276359558,17.0618548079952
"22998","chr2",59541663,15.6779775619507,0.693955421447754,14.5905382580549
"23003","chr2",180350887,15.0775270462036,1.01790988445282,15.1303632053329
"23006","chr2",29200110,15.2341117858887,1.71892619132996,16.8464549740117
"23011","chr2",108690270,14.2217950820923,0.759196281433105,13.4017977654154
"23021","chr2",129675077,13.7497386932373,1.91571855545044,15.6847083626418
"23025","chr2",25193537,13.4549961090088,2.34510660171509,15.9919176387539
"23026","chr2",167112916,14.6191282272339,3.18479299545288,18.067011909528
"23030","chr2",178507577,14.2775030136108,2.3861083984375,16.8660150619505
"23033","chr2",63513738,11.8076829910278,1.92394948005676,13.7554136521619
"23038","chr2",167222329,15.8590097427368,0.60386049747467,14.3576516372255
"23042","chr2",168904350,13.7113075256348,1.84616458415985,15.5362006112052
"23044","chr2",173175889,14.1484479904175,1.07918679714203,14.3752767928401
"23047","chr2",130812678,14.4780769348145,0.948359668254852,14.320261151518
"23048","chr2",143837363,14.9251890182495,2.52861189842224,17.6863553243446
"23060","chr2",154712389,11.7414331436157,2.08508205413818,13.9285541937445
"23064","chr2",169058006,13.3978090286255,1.29827404022217,14.1747692113487
"23073","chr2",69680155,13.6428117752075,1.86995649337769,15.5058179533025
"23074","chr2",157936862,13.6428117752075,0.905725061893463,13.3480850804641
"23075","chr2",164845972,13.6428117752075,0.940682888031006,13.4608041702004
"23077","chr2",168660527,13.6428117752075,1.93696177005768,15.6106053671799
"23078","chr2",172815326,13.6428117752075,1.39226281642914,14.6278099334791
"23080","chr2",43722885,16.1097602844238,1.09396266937256,16.3770652221307
"23083","chr2",165075099,16.2889995574951,2.83466267585754,19.3902327454711
"23085","chr2",165782510,13.8393964767456,1.7760910987854,15.5491147219379
"23087","chr2",11603354,11.7417373657227,3.24940967559814,15.2494061978856
"23088","chr2",136485932,14.8904848098755,2.1841824054718,17.2158125205532
"23089","chr2",154493738,11.6090116500854,1.74962294101715,13.2740395607957
"23091","chr2",168250435,14.7767105102539,3.99732804298401,18.9009596410769
"23097","chr2",165529308,15.4289102554321,2.08661127090454,17.6182134601441
"23100","chr2",166575148,15.0780906677246,1.89342260360718,16.9782159582658
"23101","chr2",113494886,11.1085891723633,2.13555097579956,13.3668964452874
"23104","chr2",16452253,14.9371967315674,1.49453687667847,16.1331837205128
"23105","chr2",32821533,14.9371967315674,0.857622027397156,14.480038165
"23106","chr2",160598020,16.3925247192383,2.43003845214844,19.0353371483718
"23108","chr2",58055574,15.4093313217163,1.19053637981415,15.9284362182555
"23112","chr2",25279328,15.1224203109741,1.89196753501892,17.0202573610731
"23116","chr2",90474914,15.8453350067139,2.46442151069641,18.5299666326542
"23117","chr2",32708790,14.9982614517212,1.19398128986359,15.5259665068594
"23120","chr2",91110620,12.4336290359497,1.8268620967865,14.2272381408634
"23128","chr2",25850577,16.3806476593018,1.03061962127686,16.4704180207224
"23130","chr2",85725947,13.8054122924805,1.39441883563995,14.7950161351137
"23131","chr2",152029341,14.4341697692871,0.983896851539612,14.3858494204734
"23141","chr2",172059926,13.0541477203369,1.40524470806122,14.0667706473026
"23142","chr2",180408612,13.0541477203369,1.20301604270935,13.6042905406799
"23149","chr2",179830183,15.4467306137085,0.968278825283051,15.350784130422
"23153","chr2",37815861,13.6308479309082,2.1599223613739,15.9229307725074
"23154","chr2",160717454,15.9913711547852,0.853536665439606,15.5200001073049
"23163","chr2",118764676,14.3174772262573,0.971859157085419,14.2325162464974
"23164","chr2",112774961,14.8484086990356,2.64101386070251,17.7390279863475
"23172","chr2",169061731,13.4853954315186,1.16019666194916,13.9276649629873
"23182","chr2",168128679,13.8454513549805,1.23193275928497,14.4662923789155
"23185","chr2",49764754,14.6540689468384,1.60343658924103,16.0593981589744
"23189","chr2",163101724,13.4262552261353,1.6441478729248,14.9062131439241
"23195","chr2",5025332,13.5392875671387,2.19537043571472,15.8798226306534
"23196","chr2",30128972,13.5392875671387,1.41790449619293,14.5786051504302
"23197","chr2",30533119,13.5392875671387,1.08335649967194,13.777594459322
"23219","chr2",136149149,14.5334157943726,2.48215389251709,17.2393873565544
"23229","chr2",138033549,13.4495115280151,0.996744573116302,13.4398061016038
"23231","chr2",32404853,14.1984167098999,2.6174430847168,17.0623522213883
"23237","chr2",120478774,12.8908367156982,1.70546615123749,14.4797810874293
"23249","chr2",122070084,11.5047798156738,1.83625638484955,13.3136555328628
"23252","chr2",70126995,12.5941743850708,3.74527668952942,16.5245652841461
"23256","chr2",13673119,12.3594579696655,1.94715905189514,14.3428802131124
"23258","chr2",143113925,14.9462194442749,2.11958980560303,17.1821970809286
"23259","chr2",8674190,13.2211008071899,1.60530138015747,14.6298896103149
"23261","chr2",27281057,14.1987771987915,1.42167770862579,15.2460049532863
"23266","chr2",16706389,14.5276689529419,1.15938484668732,14.9678550664293
"23269","chr2",26449627,13.2556209564209,1.79482555389404,14.9965707958689
"23284","chr2",180472867,13.396879196167,1.12805783748627,13.7555339500586
"23293","chr2",32606330,11.282922744751,3.19466400146484,14.7400174288088
"23294","chr2",157605208,15.6400480270386,3.03269672393799,18.9422788678295
"23299","chr2",153995981,12.4338035583496,1.8397833108902,14.2483907088491
"23300","chr2",79865504,12.5662403106689,1.94567322731018,14.5473904371472
"23303","chr2",165070564,14.4581336975098,2.33236622810364,16.9788408310448
"23305","chr2",178542242,16.0288696289062,1.31315922737122,16.8397617670006
"23308","chr2",155696468,14.955228805542,0.717090368270874,13.9653996863613
"23311","chr2",74702392,12.5655088424683,1.97067582607269,14.5846637711152
"23315","chr2",152112104,15.0358257293701,3.17455220222473,18.4741231254918
"23318","chr2",180786930,15.2433309555054,2.23543071746826,17.6376895754108
"23321","chr2",146214919,13.2994995117188,1.96632170677185,15.3120708291645
"23324","chr2",93871008,14.7302513122559,1.58691072463989,16.1047444612275
"23330","chr2",173107571,14.2744483947754,1.82081735134125,16.0581926479018
"23331","chr2",19683093,13.4332761764526,1.40294027328491,14.4410140690626
"23339","chr2",4499398,13.7274398803711,1.41673529148102,14.7643020678011
"23346","chr2",11113410,13.9196901321411,1.97325766086578,15.942742036919
"23357","chr2",172831269,13.5764598846436,2.45396065711975,16.2484303264885
"23360","chr2",133614837,13.7054462432861,2.20933866500854,16.0648592378882
"23368","chr2",152089270,16.1316699981689,2.25727462768555,18.5549723605569
"23372","chr2",93413780,13.4729528427124,1.45093476772308,14.5808119782398
"23373","chr2",109904323,14.536717414856,2.9769446849823,17.7837209987619
"23374","chr2",109904413,14.536717414856,2.01483368873596,16.6218308453608
"23379","chr2",168691892,13.5321130752563,1.97355437278748,15.5556125051053
"23390","chr2",92904513,12.793719291687,1.25302493572235,13.4650894249082
"23393","chr2",25836440,13.1361503601074,2.57213258743286,15.9481093954489
"23397","chr2",32939578,12.1627473831177,2.5309681892395,14.9266860086133
"23399","chr2",167280820,14.6142883300781,1.39740884304047,15.6102676490365
"23409","chr2",58477154,14.8974704742432,1.74845623970032,16.560512935271
"23414","chr2",29817855,13.9448232650757,3.99538445472717,18.0676248281446
"23425","chr2",157635841,13.8510570526123,1.4304461479187,14.9165861982594
"23426","chr2",177822139,12.0420732498169,1.82834923267365,13.8381043149384
"23427","chr2",33746605,12.3557691574097,2.65758442878723,15.2650053133915
"23433","chr2",153943728,13.9008188247681,1.54644215106964,15.1984234441495
"23443","chr2",135362014,14.3031969070435,3.27580404281616,17.8349452522174
"23446","chr2",30435960,12.8641796112061,1.43582856655121,13.940887397308
"23461","chr2",33821821,15.5123891830444,1.7893078327179,17.2441746075111
"23462","chr2",33682412,14.3949499130249,0.952637314796448,14.25052944743
"23465","chr2",10785354,14.4852437973022,1.62906837463379,15.9377768763034
"23467","chr2",152471160,14.6087636947632,2.27004146575928,17.0488530343435
"23481","chr2",180657577,14.1444883346558,2.14363503456116,16.414041595947
"23484","chr2",76367341,13.471170425415,2.52982378005981,16.2337629064407
"23486","chr2",128948375,14.4142198562622,2.06154036521912,16.5675440265243
"23493","chr2",70704545,15.6384334564209,3.18395733833313,19.0855360457744
"23507","chr2",146959435,13.1735525131226,2.46211552619934,15.8553977389466
"23510","chr2",32689573,14.7765607833862,0.804050743579865,14.1274178346198
"23513","chr2",90866716,14.6336708068848,1.18040418624878,15.127335869543
"23522","chr2",29765017,13.9225025177002,1.91278076171875,15.8529042340937
"23544","chr2",158865540,13.1809892654419,1.60710406303406,14.5931186175372
"23551","chr2",112197061,15.8658685684204,0.571030676364899,14.1981260024312
"23561","chr2",28592999,13.6556243896484,1.71365296840668,15.2588225563259
"23562","chr2",178098189,11.4515066146851,2.35643911361694,14.0027769310845
"23568","chr2",152669387,13.5007352828979,1.40276026725769,14.50809125362
"23575","chr2",71599013,11.2884368896484,3.44358229637146,14.9688558553915
"23576","chr2",31815536,15.1807298660278,1.59023928642273,16.5614596148114
"23587","chr2",164867738,13.0881910324097,1.37373292446136,14.0333090488679
"23601","chr2",58700113,13.0803279876709,1.86342060565948,14.9329126237456
"23604","chr2",171493933,15.9723033905029,0.43470773100853,13.4926770767686
"23618","chr2",10142877,12.388313293457,1.36323797702789,13.3106047202081
"23619","chr2",84831802,13.742527961731,2.61587309837341,16.6046776119035
"23620","chr2",94766723,14.6052236557007,2.16771388053894,16.9080241746834
"23623","chr2",168415334,12.6734657287598,1.26114630699158,13.3640652223042
"23624","chr2",32488868,13.2051210403442,2.57817578315735,16.0240650118815
"23632","chr2",180678894,13.8527250289917,2.58489298820496,16.6794137925121
"23638","chr2",73167304,13.5974159240723,1.31144285202026,14.4044151224464
"23639","chr2",77343925,11.4450540542603,2.27777910232544,13.8952716398481
"23651","chr2",3629893,13.3714923858643,1.77258169651031,15.0753236023381
"23654","chr2",114854035,12.9899520874023,2.03021574020386,15.09770264647
"23659","chr2",172478021,14.6466283798218,1.86700820922852,16.5049380046901
"23668","chr2",169028696,12.9640808105469,1.38582158088684,13.93527660915
"23674","chr2",133550300,12.4378061294556,1.93329632282257,14.399961839307
"23802","chr2",133020625,13.6523332595825,2.16008877754211,15.9446454198802
"23804","chr2",73572618,14.6206407546997,0.827911615371704,14.0585412238297
"23827","chr2",104134613,13.2203207015991,1.81462359428406,14.993922891602
"23833","chr2",163788677,14.1281900405884,0.824331045150757,13.5531899705836
"23834","chr2",130613281,12.9425010681152,1.34846043586731,13.8323515192393
"23842","chr2",13290782,13.6200084686279,1.97865641117096,15.6511927004476
"23847","chr2",119250989,14.7244310379028,2.27946758270264,17.1768542009601
"23852","chr2",118487134,12.9982004165649,2.28663039207458,15.4599618692656
"23881","chr2",146959742,13.4360694885254,1.11123037338257,13.7499894248225
"23883","chr2",18872971,11.5179214477539,2.47781229019165,14.218682259742
"23900","chr2",105334508,12.2948656082153,1.47666823863983,13.4550517857418
"23925","chr2",92883184,14.9224472045898,1.99083089828491,16.9718891518901
"23929","chr2",170631569,14.5637645721436,0.680309355258942,13.4172126563608
"23932","chr2",127462467,13.5939588546753,1.38040220737457,14.5534921670229
"23939","chr2",116216602,11.1609878540039,2.09292697906494,13.3592865087757
"23946","chr2",178102142,13.2458524703979,1.99489390850067,15.3013627530325
"23950","chr2",110663514,12.9122123718262,1.15066719055176,13.329933359782
"23959","chr2",5963909,11.7318496704102,3.40050625801086,15.3748011387146
"23976","chr2",135439639,10.720362663269,3.01132535934448,14.0015442438132
"24000","chr2",162998685,13.5372905731201,1.41635632514954,14.5733564750126
"24027","chr2",91286080,13.3737306594849,1.49189817905426,14.5644578938448
"24028","chr2",157458687,12.5646286010742,1.94442927837372,14.5438751510323
"24029","chr2",93217182,14.716420173645,1.07583367824554,14.9339865080925
"24035","chr2",178575033,14.7734279632568,1.56505656242371,16.106646002445
"24038","chr2",127507303,13.5707950592041,2.10297250747681,15.7833457646137
"24042","chr2",25640086,13.6389446258545,1.142946600914,14.0366273248403
"24052","chr2",32864929,13.746150970459,0.954178750514984,13.606542725458
"24056","chr2",77309526,13.5940132141113,2.87442564964294,16.7367081812479
"24060","chr2",31024806,10.9872932434082,3.60574889183044,14.8046801508552
"24064","chr2",93227049,14.1107883453369,0.861052393913269,13.6655114164387
"24083","chr2",170864233,12.0956983566284,2.24575638771057,14.5037738382105
"24100","chr2",26594213,12.4862623214722,1.40858459472656,13.5059510754793
"24102","chr2",163340396,14.3960628509521,1.25775039196014,15.0786367809498
"24119","chr2",28517329,13.5275030136108,1.54798543453217,14.8280765238415
"24128","chr2",34784268,11.4952049255371,2.4791214466095,14.1975379355724
"24133","chr2",144438608,12.8889865875244,1.46449637413025,14.0245368286975
"24152","chr2",131828217,14.0444259643555,1.35030615329742,14.9383476748672
"24157","chr2",167419365,14.0576496124268,3.25500726699829,17.570441413794
"24159","chr2",11331675,14.7994031906128,3.38009190559387,18.4244321944088
"24173","chr2",21280983,13.5576438903809,1.24563312530518,14.2114034267197
"24194","chr2",122381180,10.8622264862061,3.9979293346405,14.9869233113098
"24200","chr2",173219857,13.8177146911621,1.20913851261139,14.3829670526966
"24207","chr2",35298118,13.8431129455566,1.34392774105072,14.7229415436057
"24303","chr2",13278191,12.4531936645508,1.45504534244537,13.5694733221028
"24308","chr2",152615713,13.4843835830688,2.11313271522522,15.7112799574239
"24348","chr2",93475187,12.5366497039795,1.8852801322937,14.4239474657318
"24349","chr2",147808212,13.6759052276611,0.99629807472229,13.6648661811479
"24371","chr2",154703045,13.2853899002075,1.68017733097076,14.8298686634563
"24372","chr2",130962041,14.5452404022217,1.19101238250732,15.0655351118828
"24382","chr2",32161203,14.0557680130005,1.40446400642395,15.0667368747853
"24383","chr2",167245121,14.0557680130005,1.00507795810699,14.0708440642314
"24384","chr2",170683567,14.0557680130005,1.37532830238342,15.0043407110883
"24386","chr2",168112099,14.031418800354,2.1357626914978,16.290021140123
"24390","chr2",161214851,12.5257663726807,1.35868990421295,13.4381110766124
"24393","chr2",173279366,13.2102394104004,1.34248840808868,14.086878550799
"24396","chr2",97466305,11.3814392089844,2.26848077774048,13.8194814890844
"24402","chr2",92609102,13.4565763473511,3.37261700630188,17.0750157927527
"24418","chr2",167532355,13.7133979797363,1.71059513092041,15.3112802304212
"24424","chr2",155668646,13.8636465072632,0.923697769641876,13.6274045044882
"24438","chr2",139381847,12.6428575515747,1.63733112812042,14.1104492528017
"24447","chr2",75786276,13.6498832702637,1.43528437614441,14.7254627437954
"24487","chr2",26930582,13.5228481292725,2.00064253807068,15.5869232339602
"24490","chr2",32631897,11.2207670211792,2.51880431175232,13.970366282949
"24523","chr2",172831954,13.547966003418,1.09613525867462,13.8211762560287
"24530","chr2",167685321,12.7664833068848,4.20576333999634,17.0420244585995
"24533","chr2",163535085,12.6240663528442,1.87487959861755,14.4948984503758
"24534","chr2",101665458,13.590518951416,1.66289174556732,15.1042175152716
"24570","chr2",154417296,13.7531261444092,1.59852147102356,15.1493174337068
"24581","chr2",142859759,13.6220245361328,1.41159617900848,14.6480702146786
"24605","chr2",19238962,12.2845430374146,2.12861680984497,14.5331700029976
"24636","chr2",145957624,13.6241121292114,1.16987812519073,14.0911161219846
"24649","chr2",35984070,13.0990657806396,1.61698949337006,14.5294474547399
"24654","chr2",179070547,13.9084224700928,1.57849276065826,15.2670846380713
"24667","chr2",19415229,11.4580793380737,1.89739608764648,13.3644443821436
"24690","chr2",168274565,12.2822551727295,2.74623584747314,15.2891593919948
"24719","chr2",20676573,12.531566619873,2.333909034729,15.0542419567893
"24754","chr2",151748472,13.9297819137573,1.53095769882202,15.1974332521454
"24767","chr2",37774761,12.561056137085,2.00038623809814,14.6247499076208
"24770","chr2",168013339,13.2443256378174,1.9133939743042,15.175681412876
"24799","chr2",170055578,12.3251781463623,3.94468021392822,16.4099647120425
"24842","chr2",20276314,14.0283946990967,2.90190148353577,17.1994056199262
"24875","chr2",129009046,12.1060104370117,2.39719820022583,14.7083239494409
"24894","chr2",153807614,9.53547191619873,3.64638233184814,13.3862130827946
"24906","chr2",121408353,12.7997732162476,1.88184177875519,14.6816376016007
"24921","chr2",153147916,11.4302034378052,2.276611328125,13.8788946617489
"24923","chr2",38797276,14.4300899505615,1.60160350799561,15.8320144763369
"24927","chr2",154425699,12.2934341430664,1.67145502567291,13.8224210055489
"24965","chr2",85283799,12.9704179763794,1.41876792907715,14.0115475180933
"25001","chr2",38430125,11.7236738204956,3.00311613082886,14.9967301623631
"25008","chr2",169035501,13.12633228302,1.53601562976837,14.4038009224142
"25009","chr2",166592665,13.3782320022583,1.87628591060638,15.2512958433468
"25072","chr2",168441700,13.3802366256714,1.56185698509216,14.7073634249439
"25091","chr2",157341715,14.0821123123169,1.95022225379944,16.0702133250657
"25142","chr2",119843640,12.2758626937866,1.77718675136566,13.9874165156422
"25179","chr2",118638275,11.7637300491333,3.2196192741394,15.2439850871097
"25188","chr2",17832914,10.0906372070312,3.07751297950745,13.436531297702
"25239","chr2",170912745,14.3211679458618,2.82022547721863,17.4072030557121
"25261","chr2",155516149,13.1125621795654,1.11916780471802,13.4476671042259
"25342","chr2",173159484,11.2217874526978,3.00318741798401,14.4949144479258
"25394","chr2",35289201,12.3192415237427,1.97358548641205,14.3427878777951
"25397","chr2",121571957,12.2861356735229,3.01544404029846,15.5713854556199
"25423","chr2",102590192,12.6282157897949,1.39700877666473,13.623342853748
"25450","chr2",131821221,12.9883260726929,2.46360898017883,15.6719761877582
"25493","chr2",31787220,13.601243019104,0.94256454706192,13.4251832983127
"25542","chr2",65620691,12.1608772277832,1.54642379283905,13.458446512698
"25554","chr2",76115892,12.9836454391479,2.79832482337952,16.0464764973339
"25647","chr2",47466243,13.2335329055786,1.31010556221008,14.0374954415868
"25653","chr2",80762384,12.1905307769775,1.63437080383301,13.6527361291597
"25766","chr2",31308440,11.2818784713745,2.86152720451355,14.4111871143937
"25772","chr2",164951940,11.2818784713745,2.81625866889954,14.3637240848981
"25839","chr2",28514685,13.0983104705811,1.95619821548462,15.0955181192266
"25845","chr2",5451844,12.847354888916,1.45075368881226,13.954842535486
"25971","chr2",171232996,11.5833253860474,2.34851002693176,14.1245634729034
"26154","chr2",32583630,13.290843963623,1.85474872589111,15.1295446290218
"26208","chr2",73550988,13.7242727279663,1.63312149047852,15.1842020099723
"26210","chr3",94366936,15.0073213577271,2.2959668636322,17.4812111264718
"26218","chr3",138583403,11.974925994873,2.84912109375,15.0913022196912
"26219","chr3",79673282,16.1524715423584,1.77420341968536,17.8590246496007
"26221","chr3",56008149,15.6988744735718,1.53739941120148,16.9790233619056
"26223","chr3",87935897,17.0582942962646,1.22637677192688,17.6656812329407
"26228","chr3",96938883,12.6316118240356,2.24284291267395,15.0358233748033
"26230","chr3",109025734,16.7293834686279,1.61465454101562,18.1554640045182
"26234","chr3",122169757,15.8574419021606,0.95657342672348,15.7252942180688
"26235","chr3",93053277,15.9731168746948,1.46303164958954,17.1056887108843
"26242","chr3",127971075,13.2751789093018,2.12064051628113,15.5126316495597
"26251","chr3",103184639,12.0214872360229,1.91080176830292,13.9488078741103
"26259","chr3",154596629,16.2689666748047,2.10808134078979,18.4887394215188
"26260","chr3",105992080,16.4569606781006,2.03423476219177,18.5705976064139
"26261","chr3",107605494,15.9349765777588,0.935528039932251,15.7366134616391
"26262","chr3",87770466,15.1469221115112,4.1771388053894,19.4021362044737
"26265","chr3",51481252,16.1504211425781,1.77131187915802,17.8521193660953
"26270","chr3",54795997,17.0476589202881,1.55786764621735,18.3671734576807
"26274","chr3",97894892,14.3337469100952,2.88316822052002,17.4854810208151
"26280","chr3",123160992,15.1109199523926,1.3589905500412,16.023923201556
"26283","chr3",29739490,14.0971126556396,1.36578273773193,15.0249550546909
"26284","chr3",89449677,13.9203929901123,1.28281509876251,14.6616989676891
"26288","chr3",95142807,13.4301490783691,2.47212505340576,16.1240702917302
"26290","chr3",89378471,17.1840801239014,2.20144104957581,19.532834279693
"26292","chr3",152783934,15.4705114364624,0.662434041500092,14.2447066280097
"26295","chr3",133322719,13.8489046096802,1.17138230800629,14.3197331474383
"26296","chr3",19533174,14.726939201355,1.17200005054474,15.199336992877
"26300","chr3",84314708,14.6580648422241,1.45732200145721,15.7789980107369
"26303","chr3",17834900,15.3354177474976,2.36372685432434,17.8958791070424
"26305","chr3",73731857,15.3985795974731,0.759244680404663,14.5787720243539
"26308","chr3",122648181,13.2067365646362,1.02607345581055,13.283348459639
"26311","chr3",109526434,14.9605417251587,2.01722025871277,17.0491786753808
"26314","chr3",123515791,12.5341682434082,1.49903309345245,13.7390962503947
"26319","chr3",121885043,12.7128801345825,4.55937623977661,17.228710270019
"26324","chr3",51583746,12.86146068573,1.86650860309601,14.7189737139615
"26326","chr3",53234875,12.9354448318481,1.43573832511902,14.011965542905
"26329","chr3",90585840,14.2930040359497,1.19013154506683,14.8110966358812
"26331","chr3",70004082,14.9853706359863,0.873055279254913,14.5812982736376
"26332","chr3",27251120,13.5189266204834,1.27884304523468,14.2510021435785
"26334","chr3",127323082,14.2203330993652,3.05274105072021,17.542171792857
"26335","chr3",96645413,13.3733253479004,1.10522091388702,13.6711051514515
"26338","chr3",107571407,12.6314153671265,1.24569880962372,13.2853318525981
"26340","chr3",51234604,15.7585487365723,1.6391704082489,17.2294821293852
"26353","chr3",92150822,16.2165031433105,2.08453965187073,18.4028498142724
"26355","chr3",89316992,14.2147445678711,3.16192030906677,17.6411747088259
"26359","chr3",54353447,14.3114099502563,1.30489468574524,15.1035101990666
"26360","chr3",67513004,14.8184013366699,2.20190811157227,17.1677869152121
"26361","chr3",88246027,16.4417858123779,1.38961839675903,17.4211252175571
"26363","chr3",103392977,14.5629596710205,1.44794583320618,15.6646809738992
"26365","chr3",96936425,14.6584539413452,1.83655548095703,16.4678144342941
"26375","chr3",89315778,15.7639093399048,2.1834990978241,18.088305740853
"26382","chr3",82999190,13.1244268417358,1.23186206817627,13.7450970651972
"26384","chr3",57663928,15.407829284668,0.523004949092865,13.4785994795019
"26387","chr3",107094178,14.6191282272339,1.40201652050018,15.6249056578965
"26394","chr3",129300055,13.0777130126953,1.86856114864349,14.9384973603108
"26399","chr3",57667216,13.5487070083618,1.30795693397522,14.3477840312582
"26404","chr3",122312253,15.8023834228516,3.99920535087585,19.9280300882952
"26419","chr3",133314651,15.3391418457031,1.28037559986115,16.0747821874458
"26423","chr3",100189695,15.1251621246338,2.34131765365601,17.6572707641003
"26426","chr3",89087652,14.1215991973877,1.33167111873627,14.9741580140763
"26428","chr3",87090119,16.2332954406738,3.38521289825439,19.8628304911347
"26429","chr3",79883254,12.3732032775879,1.46384954452515,13.5074386078313
"26431","chr3",98354087,13.9361686706543,1.17090117931366,14.4057744219461
"26436","chr3",103626656,14.9371967315674,1.05809283256531,15.1052712166898
"26437","chr3",155235096,14.4073610305786,0.9057697057724,14.1127810437873
"26439","chr3",79664952,13.6142950057983,2.13544178009033,15.8724500819105
"26441","chr3",97610220,12.0000648498535,1.96292686462402,14.0074929010571
"26445","chr3",94616869,14.3897552490234,0.855486035346985,13.9251742899856
"26448","chr3",31769371,14.1145048141479,1.25916695594788,14.8004291398659
"26458","chr3",89953597,14.6430463790894,1.07567703723907,14.8601793116786
"26462","chr3",8957820,13.2019720077515,2.78766226768494,16.2534401255285
"26464","chr3",105687668,13.940092086792,1.07285904884338,14.1494172745096
"26468","chr3",127310241,13.0850219726562,1.32750761508942,13.9282602597018
"26484","chr3",146328121,14.1244554519653,2.30742192268372,16.613158437884
"26492","chr3",100422562,14.0704793930054,1.34355747699738,14.9494878391714
"26493","chr3",153959586,13.1752634048462,3.78540563583374,17.1373759967945
"26495","chr3",19562591,13.0440616607666,1.35332119464874,13.9446219550323
"26496","chr3",89228308,13.5664882659912,0.949568688869476,13.412464608761
"26512","chr3",108490160,13.5392875671387,1.26025140285492,14.2277742333992
"26514","chr3",135903548,13.5392875671387,1.29701840877533,14.3133676686682
"26517","chr3",51511049,14.7147769927979,2.32318544387817,17.2237449396577
"26526","chr3",127634262,15.2060890197754,0.788041770458221,14.497085806784
"26531","chr3",97929106,13.1392822265625,1.20619225502014,13.6972731417475
"26533","chr3",146564468,12.5289821624756,1.75407195091248,14.2015691044539
"26543","chr3",107867300,13.4582366943359,2.12240386009216,15.6981633694848
"26544","chr3",64039900,14.3577079772949,0.751206278800964,13.5062196152882
"26549","chr3",59079462,15.4749336242676,0.801659822463989,14.816926729125
